<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
CRI_PB,D,20211012,000000,6.53,6.53,6.53,6.53,0,0
CRI_PB,D,20211013,000000,6.64,7.85,6.54,7.69,0,0
CRI_PB,D,20211014,000000,8,11.5,8,11.49,0,0
CRI_PB,D,20211015,000000,11.92,12.11,9.99,9.99,0,0
CRI_PB,D,20211018,000000,10.27,10.27,9.28,10.03,0,0
CRI_PB,D,20211019,000000,9.99,10.43,9.63,9.99,0,0
CRI_PB,D,20211020,000000,9.64,9.64,8.75,8.84,0,0
CRI_PB,D,20211021,000000,8.9,10.41,8.84,10.12,0,0
CRI_PB,D,20211022,000000,10.51,10.51,9.39,10.34,0,0
CRI_PB,D,20211025,000000,10.52,10.52,9.81,9.84,0,0
CRI_PB,D,20211026,000000,10.06,10.07,9.56,9.84,0,0
CRI_PB,D,20211027,000000,9.8,9.8,9.02,9.23,0,0
CRI_PB,D,20211028,000000,9.23,9.79,8.84,9.79,0,0
CRI_PB,D,20211029,000000,9.55,9.55,8.98,9.47,0,0
CRI_PB,D,20211102,000000,9.37,9.46,8.84,9.45,0,0
CRI_PB,D,20211103,000000,9.28,9.28,9.01,9.01,0,0
CRI_PB,D,20211104,000000,9.06,9.19,8.75,9.19,0,0
CRI_PB,D,20211105,000000,9.12,10.16,8.84,9.71,0,0
CRI_PB,D,20211108,000000,9.88,10.16,9.63,10.07,0,0
CRI_PB,D,20211109,000000,10.07,10.52,10.07,10.07,0,0
CRI_PB,D,20211110,000000,10.5,10.5,10.1,10.34,0,0
CRI_PB,D,20211112,000000,10.34,10.52,10.1,10.52,0,0
CRI_PB,D,20211115,000000,10.6,11.3,10.28,10.59,0,0
CRI_PB,D,20211116,000000,10.38,10.41,9.46,9.81,0,0
CRI_PB,D,20211117,000000,9.97,9.99,9.46,9.72,0,0
CRI_PB,D,20211118,000000,9.98,9.98,9.29,9.5,0,0
CRI_PB,D,20211119,000000,9.63,9.63,9.29,9.54,0,0
CRI_PB,D,20211122,000000,9.54,9.63,9.37,9.37,0,0
CRI_PB,D,20211123,000000,9.41,9.63,9.1,9.28,0,0
CRI_PB,D,20211124,000000,9.59,9.61,9.28,9.28,0,0
CRI_PB,D,20211125,000000,9.28,9.28,8.85,8.96,0,0
CRI_PB,D,20211126,000000,8.8,9.21,8.79,8.88,0,0
CRI_PB,D,20211129,000000,8.88,8.88,8.62,8.88,0,0
CRI_PB,D,20211130,000000,8.88,9.39,8.88,9.22,0,0
CRI_PB,D,20211201,000000,9.22,9.39,9.22,9.39,0,0
CRI_PB,D,20211202,000000,9.55,9.56,8.71,9.05,0,0
CRI_PB,D,20211203,000000,9.13,9.39,8.96,9.05,0,0
CRI_PB,D,20211206,000000,9.05,9.13,8.8,9.08,0,0
CRI_PB,D,20211207,000000,8.92,9.01,8.15,8.2,0,0
CRI_PB,D,20211208,000000,8.2,8.45,8.07,8.45,0,0
CRI_PB,D,20211209,000000,8.28,8.54,8.28,8.37,0,0
CRI_PB,D,20211210,000000,8.69,8.69,8.28,8.36,0,0
CRI_PB,D,20211213,000000,8.11,8.19,7.94,8.11,0,0
CRI_PB,D,20211214,000000,8.2,8.36,7.94,8.11,0,0
CRI_PB,D,20211215,000000,8.36,9.29,8.28,9.13,0,0
CRI_PB,D,20211216,000000,9.13,9.22,8.84,9.22,0,0
CRI_PB,D,20211217,000000,9.3,9.3,9.13,9.21,0,0
CRI_PB,D,20211220,000000,9.14,9.14,8.67,9.05,0,0
CRI_PB,D,20211221,000000,9.2,9.65,9.13,9.37,0,0
CRI_PB,D,20211222,000000,9.56,9.73,9.56,9.65,0,0
CRI_PB,D,20211223,000000,9.68,9.68,8.99,9.22,0,0
CRI_PB,D,20211227,000000,9.22,9.39,8.97,9.38,0,0
CRI_PB,D,20211228,000000,9.38,9.38,9.14,9.22,0,0
CRI_PB,D,20211229,000000,9.38,9.69,9.38,9.6,0,0
CRI_PB,D,20211230,000000,9.01,9.39,9.01,9.22,0,0
CRI_PB,D,20220103,000000,9.37,9.73,9.37,9.72,0,0
CRI_PB,D,20220104,000000,9.65,9.65,9.14,9.64,0,0
CRI_PB,D,20220105,000000,9.73,9.79,9.22,9.6,0,0
CRI_PB,D,20220107,000000,9.6,9.75,9.4,9.64,0,0
CRI_PB,D,20220110,000000,9.65,10.81,9.65,10.42,0,0
CRI_PB,D,20220111,000000,10.24,10.88,10.24,10.77,0,0
CRI_PB,D,20220112,000000,10.84,10.84,9.99,10.17,0,0
CRI_PB,D,20220113,000000,10.58,12.19,10.33,11.87,0,0
CRI_PB,D,20220114,000000,11.87,12.12,11.31,11.91,0,0
CRI_PB,D,20220117,000000,11.29,11.65,11.04,11.48,0,0
CRI_PB,D,20220118,000000,11.53,15.37,11.53,15.15,0,0
CRI_PB,D,20220119,000000,14.52,14.85,12.89,13.49,0,0
CRI_PB,D,20220120,000000,13.66,14.85,13.66,14.67,0,0
CRI_PB,D,20220121,000000,14.17,14.94,13.92,13.92,0,0
CRI_PB,D,20220124,000000,14,14.34,11.72,11.72,0,0
CRI_PB,D,20220125,000000,11.72,13.62,11.72,13.49,0,0
CRI_PB,D,20220126,000000,13.23,14.09,13.22,13.57,0,0
CRI_PB,D,20220127,000000,13.48,13.48,12.23,12.55,0,0
CRI_PB,D,20220128,000000,12.81,13.23,11.78,13.15,0,0
CRI_PB,D,20220131,000000,12.81,13.64,12.81,13.62,0,0
CRI_PB,D,20220201,000000,13.19,14.09,13.19,14,0,0
CRI_PB,D,20220202,000000,14.17,14.68,13.86,13.86,0,0
CRI_PB,D,20220203,000000,14,14.02,13.07,13.61,0,0
CRI_PB,D,20220204,000000,13.61,13.66,12.81,13.65,0,0
CRI_PB,D,20220207,000000,13.74,13.83,13.65,13.66,0,0
CRI_PB,D,20220208,000000,13.82,14.26,13.24,13.91,0,0
CRI_PB,D,20220209,000000,13.96,13.96,13.66,13.66,0,0
